comparison,correct,domain,entropy,expected_label,expected_label_index,ordered_score,pair_id,pred_label,pred_label_index,predictor,prob_cold,prob_cool,prob_hot,prob_huge,prob_large,prob_mass_in_label_order,prob_mature,prob_old,prob_small,prob_tiny,prob_warm,prob_young,prob_youthful,prompt,prompt_hash,side,standard,target,value
an african elephant,0,size,0.4121623339571526,tiny,0.0,0.9742114904333392,size-v1_2-p0040-an_african_elephant-vs-a_labrador_dog,small,1.0,-2.169053700369523,,,,0.008286161360668036,0.02550353837097237,1.0,,,0.8983459296093904,0.06786437065896925,,,,"The normal body length for an african elephant is 350 centimeters. Compared only to that 350-centimeter baseline for an african elephant, a body length of 40 centimeters feels",b0a91fa3e027d9b4,a,350.0,40 centimeters,40.0
a labrador dog,1,size,0.4307092558086869,small,1.0,1.0780797580109152,size-v1_2-p0040-an_african_elephant-vs-a_labrador_dog,small,1.0,-0.40546510810816444,,,,0.029265698501626504,0.04497091253132569,1.0,,,0.9003408374433842,0.025422551523663586,,,,"The normal body length for a labrador dog is 60 centimeters. Compared only to that 60-centimeter baseline for a labrador dog, a body length of 40 centimeters feels",974b911d89077f29,b,60.0,40 centimeters,40.0
an ant,0,size,1.2173708052771266,huge,3.0,1.511408427358485,size-v1_2-p0060-an_ant-vs-a_domestic_cat,small,1.0,4.0943445622221,,,,0.11494467303836606,0.3847835341467561,1.0,,,0.39700733994987447,0.1032644528650034,,,,"The normal body length for an ant is 1 centimeters. Compared only to that 1-centimeter baseline for an ant, a body length of 60 centimeters feels",616aa344a5f1b53c,a,1.0,60 centimeters,60.0
a domestic cat,0,size,1.0709230292922371,large,2.0,1.2739317122027536,size-v1_2-p0060-an_ant-vs-a_domestic_cat,small,1.0,0.2657031657330057,,,,0.06204864837487854,0.253494645788551,1.0,,,0.5807964755010159,0.10366023033555455,,,,"The normal body length for a domestic cat is 46 centimeters. Compared only to that 46-centimeter baseline for a domestic cat, a body length of 60 centimeters feels",6057f8684ffff508,b,46.0,60 centimeters,60.0
an ant,0,size,1.2173708052771266,huge,3.0,1.511408427358485,size-v1_2-p0060-an_ant-vs-an_adult_human,small,1.0,4.0943445622221,,,,0.11494467303836606,0.3847835341467561,1.0,,,0.39700733994987447,0.1032644528650034,,,,"The normal body length for an ant is 1 centimeters. Compared only to that 1-centimeter baseline for an ant, a body length of 60 centimeters feels",616aa344a5f1b53c,a,1.0,60 centimeters,60.0
an adult human,0,size,0.5129169858880669,tiny,0.0,0.901193836903406,size-v1_2-p0060-an_ant-vs-an_adult_human,small,1.0,-1.041453874828161,,,,0.004758855291667251,0.020898426400168726,1.0000000000000002,,,0.8451204182280672,0.12922230008009705,,,,"The normal body length for an adult human is 170 centimeters. Compared only to that 170-centimeter baseline for an adult human, a body length of 60 centimeters feels",b12533021c769364,b,170.0,60 centimeters,60.0
an african elephant,0,size,0.42269150048846693,tiny,0.0,0.9400448393978817,size-v1_2-p0060-an_african_elephant-vs-an_ant,small,1.0,-1.7635885922613588,,,,0.004176442624823888,0.02022119474193135,1.0000000000000002,,,0.8870731220395476,0.08852924059369731,,,,"The normal body length for an african elephant is 350 centimeters. Compared only to that 350-centimeter baseline for an african elephant, a body length of 60 centimeters feels",bbbebc6b6ee58820,a,350.0,60 centimeters,60.0
an ant,0,size,1.2173708052771266,huge,3.0,1.511408427358485,size-v1_2-p0060-an_african_elephant-vs-an_ant,small,1.0,4.0943445622221,,,,0.11494467303836606,0.3847835341467561,1.0,,,0.39700733994987447,0.1032644528650034,,,,"The normal body length for an ant is 1 centimeters. Compared only to that 1-centimeter baseline for an ant, a body length of 60 centimeters feels",616aa344a5f1b53c,b,1.0,60 centimeters,60.0
a domestic cat,0,size,1.0709230292922371,large,2.0,1.2739317122027536,size-v1_2-p0060-a_domestic_cat-vs-a_house_mouse,small,1.0,0.2657031657330057,,,,0.06204864837487854,0.253494645788551,1.0,,,0.5807964755010159,0.10366023033555455,,,,"The normal body length for a domestic cat is 46 centimeters. Compared only to that 46-centimeter baseline for a domestic cat, a body length of 60 centimeters feels",6057f8684ffff508,a,46.0,60 centimeters,60.0
a house mouse,0,size,0.5920798968494211,huge,3.0,1.0283606336777749,size-v1_2-p0060-a_domestic_cat-vs-a_house_mouse,small,1.0,1.8971199848858813,,,,0.02132428927783456,0.061041038671125945,1.0,,,0.8423056885020193,0.07532898354902025,,,,"The normal body length for a house mouse is 9 centimeters. Compared only to that 9-centimeter baseline for a house mouse, a body length of 60 centimeters feels",2ad82dd50eee1ff6,b,9.0,60 centimeters,60.0
a house mouse,0,size,0.5920798968494211,huge,3.0,1.0283606336777749,size-v1_2-p0060-a_house_mouse-vs-an_adult_human,small,1.0,1.8971199848858813,,,,0.02132428927783456,0.061041038671125945,1.0,,,0.8423056885020193,0.07532898354902025,,,,"The normal body length for a house mouse is 9 centimeters. Compared only to that 9-centimeter baseline for a house mouse, a body length of 60 centimeters feels",2ad82dd50eee1ff6,a,9.0,60 centimeters,60.0
an adult human,0,size,0.5129169858880669,tiny,0.0,0.901193836903406,size-v1_2-p0060-a_house_mouse-vs-an_adult_human,small,1.0,-1.041453874828161,,,,0.004758855291667251,0.020898426400168726,1.0000000000000002,,,0.8451204182280672,0.12922230008009705,,,,"The normal body length for an adult human is 170 centimeters. Compared only to that 170-centimeter baseline for an adult human, a body length of 60 centimeters feels",b12533021c769364,b,170.0,60 centimeters,60.0
a house mouse,0,size,0.5920798968494211,huge,3.0,1.0283606336777749,size-v1_2-p0060-a_house_mouse-vs-an_african_elephant,small,1.0,1.8971199848858813,,,,0.02132428927783456,0.061041038671125945,1.0,,,0.8423056885020193,0.07532898354902025,,,,"The normal body length for a house mouse is 9 centimeters. Compared only to that 9-centimeter baseline for a house mouse, a body length of 60 centimeters feels",2ad82dd50eee1ff6,a,9.0,60 centimeters,60.0
an african elephant,0,size,0.42269150048846693,tiny,0.0,0.9400448393978817,size-v1_2-p0060-a_house_mouse-vs-an_african_elephant,small,1.0,-1.7635885922613588,,,,0.004176442624823888,0.02022119474193135,1.0000000000000002,,,0.8870731220395476,0.08852924059369731,,,,"The normal body length for an african elephant is 350 centimeters. Compared only to that 350-centimeter baseline for an african elephant, a body length of 60 centimeters feels",bbbebc6b6ee58820,b,350.0,60 centimeters,60.0
a domestic cat,0,size,1.0709230292922371,large,2.0,1.2739317122027536,size-v1_2-p0060-a_domestic_cat-vs-an_adult_human,small,1.0,0.2657031657330057,,,,0.06204864837487854,0.253494645788551,1.0,,,0.5807964755010159,0.10366023033555455,,,,"The normal body length for a domestic cat is 46 centimeters. Compared only to that 46-centimeter baseline for a domestic cat, a body length of 60 centimeters feels",6057f8684ffff508,a,46.0,60 centimeters,60.0
an adult human,0,size,0.5129169858880669,tiny,0.0,0.901193836903406,size-v1_2-p0060-a_domestic_cat-vs-an_adult_human,small,1.0,-1.041453874828161,,,,0.004758855291667251,0.020898426400168726,1.0000000000000002,,,0.8451204182280672,0.12922230008009705,,,,"The normal body length for an adult human is 170 centimeters. Compared only to that 170-centimeter baseline for an adult human, a body length of 60 centimeters feels",b12533021c769364,b,170.0,60 centimeters,60.0
a domestic cat,0,size,1.0709230292922371,large,2.0,1.2739317122027536,size-v1_2-p0060-a_domestic_cat-vs-an_african_elephant,small,1.0,0.2657031657330057,,,,0.06204864837487854,0.253494645788551,1.0,,,0.5807964755010159,0.10366023033555455,,,,"The normal body length for a domestic cat is 46 centimeters. Compared only to that 46-centimeter baseline for a domestic cat, a body length of 60 centimeters feels",6057f8684ffff508,a,46.0,60 centimeters,60.0
an african elephant,0,size,0.42269150048846693,tiny,0.0,0.9400448393978817,size-v1_2-p0060-a_domestic_cat-vs-an_african_elephant,small,1.0,-1.7635885922613588,,,,0.004176442624823888,0.02022119474193135,1.0000000000000002,,,0.8870731220395476,0.08852924059369731,,,,"The normal body length for an african elephant is 350 centimeters. Compared only to that 350-centimeter baseline for an african elephant, a body length of 60 centimeters feels",bbbebc6b6ee58820,b,350.0,60 centimeters,60.0
a domestic cat,0,size,1.0333766880782709,large,2.0,1.355363607694283,size-v1_2-p0090-a_domestic_cat-vs-an_ant,small,1.0,0.6711682738411701,,,,0.05630007265361314,0.31179910050463827,1.0,,,0.5628651887241669,0.06903563811758165,,,,"The normal body length for a domestic cat is 46 centimeters. Compared only to that 46-centimeter baseline for a domestic cat, a body length of 90 centimeters feels",4ae9e412ecf7cbc3,a,46.0,90 centimeters,90.0
an ant,0,size,1.060552663476189,huge,3.0,1.4712199142883318,size-v1_2-p0090-a_domestic_cat-vs-an_ant,small,1.0,4.499809670330265,,,,0.06950769192245387,0.3864996240819218,1.0,,,0.4896975903571264,0.054295093638497965,,,,"The normal body length for an ant is 1 centimeters. Compared only to that 1-centimeter baseline for an ant, a body length of 90 centimeters feels",8343cc3e0f0553fe,b,1.0,90 centimeters,90.0
an ant,0,size,1.060552663476189,huge,3.0,1.4712199142883318,size-v1_2-p0090-an_ant-vs-a_labrador_dog,small,1.0,4.499809670330265,,,,0.06950769192245387,0.3864996240819218,1.0,,,0.4896975903571264,0.054295093638497965,,,,"The normal body length for an ant is 1 centimeters. Compared only to that 1-centimeter baseline for an ant, a body length of 90 centimeters feels",8343cc3e0f0553fe,a,1.0,90 centimeters,90.0
a labrador dog,0,size,0.9495689462282897,large,2.0,1.4613953406730418,size-v1_2-p0090-an_ant-vs-a_labrador_dog,small,1.0,0.4054651081081644,,,,0.17249043155161398,0.14224769287156402,1.0,,,0.6594286602750717,0.025833215301750274,,,,"The normal body length for a labrador dog is 60 centimeters. Compared only to that 60-centimeter baseline for a labrador dog, a body length of 90 centimeters feels",daf90ddf4d8af7e3,b,60.0,90 centimeters,90.0
an ant,0,size,1.060552663476189,huge,3.0,1.4712199142883318,size-v1_2-p0090-an_ant-vs-an_adult_human,small,1.0,4.499809670330265,,,,0.06950769192245387,0.3864996240819218,1.0,,,0.4896975903571264,0.054295093638497965,,,,"The normal body length for an ant is 1 centimeters. Compared only to that 1-centimeter baseline for an ant, a body length of 90 centimeters feels",8343cc3e0f0553fe,a,1.0,90 centimeters,90.0
an adult human,1,size,0.5076165804326849,small,1.0,0.9721699882955058,size-v1_2-p0090-an_ant-vs-an_adult_human,small,1.0,-0.6359887667199967,,,,0.009311231526291288,0.0395483044700454,1.0,,,0.8651396847765412,0.08600077922712218,,,,"The normal body length for an adult human is 170 centimeters. Compared only to that 170-centimeter baseline for an adult human, a body length of 90 centimeters feels",f4e73aa4c209f9df,b,170.0,90 centimeters,90.0
an ant,0,size,1.060552663476189,huge,3.0,1.4712199142883318,size-v1_2-p0090-an_ant-vs-an_african_elephant,small,1.0,4.499809670330265,,,,0.06950769192245387,0.3864996240819218,1.0,,,0.4896975903571264,0.054295093638497965,,,,"The normal body length for an ant is 1 centimeters. Compared only to that 1-centimeter baseline for an ant, a body length of 90 centimeters feels",8343cc3e0f0553fe,a,1.0,90 centimeters,90.0
an african elephant,0,size,0.3711530154102679,tiny,0.0,0.9910380632129603,size-v1_2-p0090-an_ant-vs-an_african_elephant,small,1.0,-1.3581234841531944,,,,0.007248178435767061,0.027971080549193936,0.9999999999999999,,,0.9133513668072711,0.051429374207767775,,,,"The normal body length for an african elephant is 350 centimeters. Compared only to that 350-centimeter baseline for an african elephant, a body length of 90 centimeters feels",a357adfe55d95a72,b,350.0,90 centimeters,90.0
a domestic cat,0,size,1.0333766880782709,large,2.0,1.355363607694283,size-v1_2-p0090-a_domestic_cat-vs-a_house_mouse,small,1.0,0.6711682738411701,,,,0.05630007265361314,0.31179910050463827,1.0,,,0.5628651887241669,0.06903563811758165,,,,"The normal body length for a domestic cat is 46 centimeters. Compared only to that 46-centimeter baseline for a domestic cat, a body length of 90 centimeters feels",4ae9e412ecf7cbc3,a,46.0,90 centimeters,90.0
a house mouse,0,size,1.1429341162646873,huge,3.0,1.4522314479239342,size-v1_2-p0090-a_domestic_cat-vs-a_house_mouse,small,1.0,2.302585092994046,,,,0.15626990086791268,0.2150703978198266,1.0,,,0.553280949680543,0.07537875163171767,,,,"The normal body length for a house mouse is 9 centimeters. Compared only to that 9-centimeter baseline for a house mouse, a body length of 90 centimeters feels",ec5bac0c404857fe,b,9.0,90 centimeters,90.0
a labrador dog,0,size,0.9495689462282897,large,2.0,1.4613953406730418,size-v1_2-p0090-a_labrador_dog-vs-a_house_mouse,small,1.0,0.4054651081081644,,,,0.17249043155161398,0.14224769287156402,1.0,,,0.6594286602750717,0.025833215301750274,,,,"The normal body length for a labrador dog is 60 centimeters. Compared only to that 60-centimeter baseline for a labrador dog, a body length of 90 centimeters feels",daf90ddf4d8af7e3,a,60.0,90 centimeters,90.0
a house mouse,0,size,1.1429341162646873,huge,3.0,1.4522314479239342,size-v1_2-p0090-a_labrador_dog-vs-a_house_mouse,small,1.0,2.302585092994046,,,,0.15626990086791268,0.2150703978198266,1.0,,,0.553280949680543,0.07537875163171767,,,,"The normal body length for a house mouse is 9 centimeters. Compared only to that 9-centimeter baseline for a house mouse, a body length of 90 centimeters feels",ec5bac0c404857fe,b,9.0,90 centimeters,90.0
an adult human,1,size,0.5076165804326849,small,1.0,0.9721699882955058,size-v1_2-p0090-an_adult_human-vs-a_house_mouse,small,1.0,-0.6359887667199967,,,,0.009311231526291288,0.0395483044700454,1.0,,,0.8651396847765412,0.08600077922712218,,,,"The normal body length for an adult human is 170 centimeters. Compared only to that 170-centimeter baseline for an adult human, a body length of 90 centimeters feels",f4e73aa4c209f9df,a,170.0,90 centimeters,90.0
a house mouse,0,size,1.1429341162646873,huge,3.0,1.4522314479239342,size-v1_2-p0090-an_adult_human-vs-a_house_mouse,small,1.0,2.302585092994046,,,,0.15626990086791268,0.2150703978198266,1.0,,,0.553280949680543,0.07537875163171767,,,,"The normal body length for a house mouse is 9 centimeters. Compared only to that 9-centimeter baseline for a house mouse, a body length of 90 centimeters feels",ec5bac0c404857fe,b,9.0,90 centimeters,90.0
an african elephant,0,size,0.3711530154102679,tiny,0.0,0.9910380632129603,size-v1_2-p0090-an_african_elephant-vs-a_house_mouse,small,1.0,-1.3581234841531944,,,,0.007248178435767061,0.027971080549193936,0.9999999999999999,,,0.9133513668072711,0.051429374207767775,,,,"The normal body length for an african elephant is 350 centimeters. Compared only to that 350-centimeter baseline for an african elephant, a body length of 90 centimeters feels",a357adfe55d95a72,a,350.0,90 centimeters,90.0
a house mouse,0,size,1.1429341162646873,huge,3.0,1.4522314479239342,size-v1_2-p0090-an_african_elephant-vs-a_house_mouse,small,1.0,2.302585092994046,,,,0.15626990086791268,0.2150703978198266,1.0,,,0.553280949680543,0.07537875163171767,,,,"The normal body length for a house mouse is 9 centimeters. Compared only to that 9-centimeter baseline for a house mouse, a body length of 90 centimeters feels",ec5bac0c404857fe,b,9.0,90 centimeters,90.0
an adult human,1,size,0.5076165804326849,small,1.0,0.9721699882955058,size-v1_2-p0090-an_adult_human-vs-a_domestic_cat,small,1.0,-0.6359887667199967,,,,0.009311231526291288,0.0395483044700454,1.0,,,0.8651396847765412,0.08600077922712218,,,,"The normal body length for an adult human is 170 centimeters. Compared only to that 170-centimeter baseline for an adult human, a body length of 90 centimeters feels",f4e73aa4c209f9df,a,170.0,90 centimeters,90.0
a domestic cat,0,size,1.0333766880782709,large,2.0,1.355363607694283,size-v1_2-p0090-an_adult_human-vs-a_domestic_cat,small,1.0,0.6711682738411701,,,,0.05630007265361314,0.31179910050463827,1.0,,,0.5628651887241669,0.06903563811758165,,,,"The normal body length for a domestic cat is 46 centimeters. Compared only to that 46-centimeter baseline for a domestic cat, a body length of 90 centimeters feels",4ae9e412ecf7cbc3,b,46.0,90 centimeters,90.0
an african elephant,0,size,0.3711530154102679,tiny,0.0,0.9910380632129603,size-v1_2-p0090-an_african_elephant-vs-a_domestic_cat,small,1.0,-1.3581234841531944,,,,0.007248178435767061,0.027971080549193936,0.9999999999999999,,,0.9133513668072711,0.051429374207767775,,,,"The normal body length for an african elephant is 350 centimeters. Compared only to that 350-centimeter baseline for an african elephant, a body length of 90 centimeters feels",a357adfe55d95a72,a,350.0,90 centimeters,90.0
a domestic cat,0,size,1.0333766880782709,large,2.0,1.355363607694283,size-v1_2-p0090-an_african_elephant-vs-a_domestic_cat,small,1.0,0.6711682738411701,,,,0.05630007265361314,0.31179910050463827,1.0,,,0.5628651887241669,0.06903563811758165,,,,"The normal body length for a domestic cat is 46 centimeters. Compared only to that 46-centimeter baseline for a domestic cat, a body length of 90 centimeters feels",4ae9e412ecf7cbc3,b,46.0,90 centimeters,90.0
an adult human,1,size,0.5076165804326849,small,1.0,0.9721699882955058,size-v1_2-p0090-an_adult_human-vs-a_labrador_dog,small,1.0,-0.6359887667199967,,,,0.009311231526291288,0.0395483044700454,1.0,,,0.8651396847765412,0.08600077922712218,,,,"The normal body length for an adult human is 170 centimeters. Compared only to that 170-centimeter baseline for an adult human, a body length of 90 centimeters feels",f4e73aa4c209f9df,a,170.0,90 centimeters,90.0
a labrador dog,0,size,0.9495689462282897,large,2.0,1.4613953406730418,size-v1_2-p0090-an_adult_human-vs-a_labrador_dog,small,1.0,0.4054651081081644,,,,0.17249043155161398,0.14224769287156402,1.0,,,0.6594286602750717,0.025833215301750274,,,,"The normal body length for a labrador dog is 60 centimeters. Compared only to that 60-centimeter baseline for a labrador dog, a body length of 90 centimeters feels",daf90ddf4d8af7e3,b,60.0,90 centimeters,90.0
a labrador dog,0,size,0.9495689462282897,large,2.0,1.4613953406730418,size-v1_2-p0090-a_labrador_dog-vs-an_african_elephant,small,1.0,0.4054651081081644,,,,0.17249043155161398,0.14224769287156402,1.0,,,0.6594286602750717,0.025833215301750274,,,,"The normal body length for a labrador dog is 60 centimeters. Compared only to that 60-centimeter baseline for a labrador dog, a body length of 90 centimeters feels",daf90ddf4d8af7e3,a,60.0,90 centimeters,90.0
an african elephant,0,size,0.3711530154102679,tiny,0.0,0.9910380632129603,size-v1_2-p0090-a_labrador_dog-vs-an_african_elephant,small,1.0,-1.3581234841531944,,,,0.007248178435767061,0.027971080549193936,0.9999999999999999,,,0.9133513668072711,0.051429374207767775,,,,"The normal body length for an african elephant is 350 centimeters. Compared only to that 350-centimeter baseline for an african elephant, a body length of 90 centimeters feels",a357adfe55d95a72,b,350.0,90 centimeters,90.0
an adult human,1,size,0.5076165804326849,small,1.0,0.9721699882955058,size-v1_2-p0090-an_adult_human-vs-an_african_elephant,small,1.0,-0.6359887667199967,,,,0.009311231526291288,0.0395483044700454,1.0,,,0.8651396847765412,0.08600077922712218,,,,"The normal body length for an adult human is 170 centimeters. Compared only to that 170-centimeter baseline for an adult human, a body length of 90 centimeters feels",f4e73aa4c209f9df,a,170.0,90 centimeters,90.0
an african elephant,0,size,0.3711530154102679,tiny,0.0,0.9910380632129603,size-v1_2-p0090-an_adult_human-vs-an_african_elephant,small,1.0,-1.3581234841531944,,,,0.007248178435767061,0.027971080549193936,0.9999999999999999,,,0.9133513668072711,0.051429374207767775,,,,"The normal body length for an african elephant is 350 centimeters. Compared only to that 350-centimeter baseline for an african elephant, a body length of 90 centimeters feels",a357adfe55d95a72,b,350.0,90 centimeters,90.0
an adult human,1,size,0.46779315023601764,small,1.0,0.9522418023960602,size-v1_2-p0130-an_adult_human-vs-an_ant,small,1.0,-0.2682639865946794,,,,0.006637505354566401,0.028586963955133826,1.0,,,0.8751553584220934,0.08962017226820636,,,,"The normal body length for an adult human is 170 centimeters. Compared only to that 170-centimeter baseline for an adult human, a body length of 130 centimeters feels",0d6d39962388ca04,a,170.0,130 centimeters,130.0
an ant,0,size,1.1454508204954819,huge,3.0,1.2163680704833941,size-v1_2-p0130-an_adult_human-vs-an_ant,small,1.0,4.867534450455582,,,,0.0740659337106699,0.22287619123979088,0.9999999999999999,,,0.5484178868718026,0.1546399881777365,,,,"The normal body length for an ant is 1 centimeters. Compared only to that 1-centimeter baseline for an ant, a body length of 130 centimeters feels",2f12c0993180b6a1,b,1.0,130 centimeters,130.0
an ant,0,size,1.1454508204954819,huge,3.0,1.2163680704833941,size-v1_2-p0130-an_ant-vs-an_african_elephant,small,1.0,4.867534450455582,,,,0.0740659337106699,0.22287619123979088,0.9999999999999999,,,0.5484178868718026,0.1546399881777365,,,,"The normal body length for an ant is 1 centimeters. Compared only to that 1-centimeter baseline for an ant, a body length of 130 centimeters feels",2f12c0993180b6a1,a,1.0,130 centimeters,130.0
an african elephant,0,size,0.45432201647476955,tiny,0.0,0.9767162716026279,size-v1_2-p0130-an_ant-vs-an_african_elephant,small,1.0,-0.9903987040278769,,,,0.009384778875128175,0.031845212328267404,1.0,,,0.8848715103207084,0.07389849847589595,,,,"The normal body length for an african elephant is 350 centimeters. Compared only to that 350-centimeter baseline for an african elephant, a body length of 130 centimeters feels",7460d318662cf893,b,350.0,130 centimeters,130.0
an adult human,1,size,0.46779315023601764,small,1.0,0.9522418023960602,size-v1_2-p0130-an_adult_human-vs-a_house_mouse,small,1.0,-0.2682639865946794,,,,0.006637505354566401,0.028586963955133826,1.0,,,0.8751553584220934,0.08962017226820636,,,,"The normal body length for an adult human is 170 centimeters. Compared only to that 170-centimeter baseline for an adult human, a body length of 130 centimeters feels",0d6d39962388ca04,a,170.0,130 centimeters,130.0
a house mouse,0,size,0.8360289964757652,huge,3.0,1.1632513167880716,size-v1_2-p0130-an_adult_human-vs-a_house_mouse,small,1.0,2.670309873119363,,,,0.05279401019309653,0.13151053335237634,0.9999999999999999,,,0.7418482195040291,0.07384723695049802,,,,"The normal body length for a house mouse is 9 centimeters. Compared only to that 9-centimeter baseline for a house mouse, a body length of 130 centimeters feels",10e4f3bd8c1b29a5,b,9.0,130 centimeters,130.0
a house mouse,0,size,0.8360289964757652,huge,3.0,1.1632513167880716,size-v1_2-p0130-a_house_mouse-vs-an_african_elephant,small,1.0,2.670309873119363,,,,0.05279401019309653,0.13151053335237634,0.9999999999999999,,,0.7418482195040291,0.07384723695049802,,,,"The normal body length for a house mouse is 9 centimeters. Compared only to that 9-centimeter baseline for a house mouse, a body length of 130 centimeters feels",10e4f3bd8c1b29a5,a,9.0,130 centimeters,130.0
an african elephant,0,size,0.45432201647476955,tiny,0.0,0.9767162716026279,size-v1_2-p0130-a_house_mouse-vs-an_african_elephant,small,1.0,-0.9903987040278769,,,,0.009384778875128175,0.031845212328267404,1.0,,,0.8848715103207084,0.07389849847589595,,,,"The normal body length for an african elephant is 350 centimeters. Compared only to that 350-centimeter baseline for an african elephant, a body length of 130 centimeters feels",7460d318662cf893,b,350.0,130 centimeters,130.0
an adult human,1,size,0.46779315023601764,small,1.0,0.9522418023960602,size-v1_2-p0130-an_adult_human-vs-a_domestic_cat,small,1.0,-0.2682639865946794,,,,0.006637505354566401,0.028586963955133826,1.0,,,0.8751553584220934,0.08962017226820636,,,,"The normal body length for an adult human is 170 centimeters. Compared only to that 170-centimeter baseline for an adult human, a body length of 130 centimeters feels",0d6d39962388ca04,a,170.0,130 centimeters,130.0
a domestic cat,0,size,0.9121581727047231,huge,3.0,1.1815324333440573,size-v1_2-p0130-an_adult_human-vs-a_domestic_cat,small,1.0,1.0388930539664876,,,,0.04296163362519876,0.18153485085470802,1.0,,,0.6895778307590449,0.08592568476104835,,,,"The normal body length for a domestic cat is 46 centimeters. Compared only to that 46-centimeter baseline for a domestic cat, a body length of 130 centimeters feels",bac905792b52a63a,b,46.0,130 centimeters,130.0
a domestic cat,0,size,0.9121581727047231,huge,3.0,1.1815324333440573,size-v1_2-p0130-a_domestic_cat-vs-an_african_elephant,small,1.0,1.0388930539664876,,,,0.04296163362519876,0.18153485085470802,1.0,,,0.6895778307590449,0.08592568476104835,,,,"The normal body length for a domestic cat is 46 centimeters. Compared only to that 46-centimeter baseline for a domestic cat, a body length of 130 centimeters feels",bac905792b52a63a,a,46.0,130 centimeters,130.0
an african elephant,0,size,0.45432201647476955,tiny,0.0,0.9767162716026279,size-v1_2-p0130-a_domestic_cat-vs-an_african_elephant,small,1.0,-0.9903987040278769,,,,0.009384778875128175,0.031845212328267404,1.0,,,0.8848715103207084,0.07389849847589595,,,,"The normal body length for an african elephant is 350 centimeters. Compared only to that 350-centimeter baseline for an african elephant, a body length of 130 centimeters feels",7460d318662cf893,b,350.0,130 centimeters,130.0
an adult human,1,size,0.46779315023601764,small,1.0,0.9522418023960602,size-v1_2-p0130-an_adult_human-vs-a_labrador_dog,small,1.0,-0.2682639865946794,,,,0.006637505354566401,0.028586963955133826,1.0,,,0.8751553584220934,0.08962017226820636,,,,"The normal body length for an adult human is 170 centimeters. Compared only to that 170-centimeter baseline for an adult human, a body length of 130 centimeters feels",0d6d39962388ca04,a,170.0,130 centimeters,130.0
a labrador dog,0,size,0.9346537431333272,huge,3.0,1.402380613425032,size-v1_2-p0130-an_adult_human-vs-a_labrador_dog,small,1.0,0.7731898882334817,,,,0.18152477203750936,0.08859433110494262,1.0,,,0.6806176351026186,0.04926326175492944,,,,"The normal body length for a labrador dog is 60 centimeters. Compared only to that 60-centimeter baseline for a labrador dog, a body length of 130 centimeters feels",d3338b0d2e0da19d,b,60.0,130 centimeters,130.0
a labrador dog,0,size,0.9346537431333272,huge,3.0,1.402380613425032,size-v1_2-p0130-a_labrador_dog-vs-an_african_elephant,small,1.0,0.7731898882334817,,,,0.18152477203750936,0.08859433110494262,1.0,,,0.6806176351026186,0.04926326175492944,,,,"The normal body length for a labrador dog is 60 centimeters. Compared only to that 60-centimeter baseline for a labrador dog, a body length of 130 centimeters feels",d3338b0d2e0da19d,a,60.0,130 centimeters,130.0
an african elephant,0,size,0.45432201647476955,tiny,0.0,0.9767162716026279,size-v1_2-p0130-a_labrador_dog-vs-an_african_elephant,small,1.0,-0.9903987040278769,,,,0.009384778875128175,0.031845212328267404,1.0,,,0.8848715103207084,0.07389849847589595,,,,"The normal body length for an african elephant is 350 centimeters. Compared only to that 350-centimeter baseline for an african elephant, a body length of 130 centimeters feels",7460d318662cf893,b,350.0,130 centimeters,130.0
an adult human,1,size,0.46779315023601764,small,1.0,0.9522418023960602,size-v1_2-p0130-an_adult_human-vs-an_african_elephant,small,1.0,-0.2682639865946794,,,,0.006637505354566401,0.028586963955133826,1.0,,,0.8751553584220934,0.08962017226820636,,,,"The normal body length for an adult human is 170 centimeters. Compared only to that 170-centimeter baseline for an adult human, a body length of 130 centimeters feels",0d6d39962388ca04,a,170.0,130 centimeters,130.0
an african elephant,0,size,0.45432201647476955,tiny,0.0,0.9767162716026279,size-v1_2-p0130-an_adult_human-vs-an_african_elephant,small,1.0,-0.9903987040278769,,,,0.009384778875128175,0.031845212328267404,1.0,,,0.8848715103207084,0.07389849847589595,,,,"The normal body length for an african elephant is 350 centimeters. Compared only to that 350-centimeter baseline for an african elephant, a body length of 130 centimeters feels",7460d318662cf893,b,350.0,130 centimeters,130.0
an adult human,0,size,0.9321250058187249,large,2.0,1.1954729696233042,size-v1_2-p0200-an_adult_human-vs-an_ant,small,1.0,0.16251892949777494,,,,0.07099069538016203,0.14252791523621366,1.0000000000000002,,,0.697445053010391,0.08903633637323352,,,,"The normal body length for an adult human is 170 centimeters. Compared only to that 170-centimeter baseline for an adult human, a body length of 200 centimeters feels",cce8710fbf976cde,a,170.0,200 centimeters,200.0
an ant,0,size,1.2536107388294944,huge,3.0,1.4950825391123006,size-v1_2-p0200-an_adult_human-vs-an_ant,small,1.0,5.298317366548036,,,,0.12597541945783447,0.36572083809492006,1.0,,,0.38571460454895695,0.12258913789828858,,,,"The normal body length for an ant is 1 centimeters. Compared only to that 1-centimeter baseline for an ant, a body length of 200 centimeters feels",93b397ad658d3f23,b,1.0,200 centimeters,200.0
