comparison,correct,domain,entropy,expected_label,expected_label_index,ordered_score,pair_id,pred_label,pred_label_index,predictor,prob_cold,prob_cool,prob_hot,prob_huge,prob_large,prob_mass_in_label_order,prob_mature,prob_old,prob_small,prob_tiny,prob_warm,prob_young,prob_youthful,prompt,prompt_hash,side,standard,target,value
an adult human,0,size,0.7596230962187099,tiny,0.0,1.297394074357083,size-v1_3b-p0040-an_adult_human-vs-a_labrador_dog,small,1.0,-1.4469189829363254,,,,0.00228158879723562,0.32089696672854356,1.0,,,0.6487553745082891,0.02806606996593164,,,,"If the normal body length for an adult human is 170 centimeters, then 40 centimeters would best be called",80c6139735073cf9,a,170.0,40 centimeters,40.0
a labrador dog,1,size,0.5142658356761134,small,1.0,1.1110392141675278,size-v1_3b-p0040-an_adult_human-vs-a_labrador_dog,small,1.0,-0.40546510810816444,,,,0.0005493162395742739,0.13508740326249255,1.0000000000000002,,,0.83921645892382,0.025146821574113267,,,,"If the normal body length for a labrador dog is 60 centimeters, then 40 centimeters would best be called",422320e7f5b47575,b,60.0,40 centimeters,40.0
an african elephant,0,size,0.835459632311402,tiny,0.0,1.213897350721771,size-v1_3b-p0040-an_african_elephant-vs-a_labrador_dog,small,1.0,-2.169053700369523,,,,0.005503492258677596,0.26882444253359256,1.0,,,0.659737988878553,0.06593407632917678,,,,"If the normal body length for an african elephant is 350 centimeters, then 40 centimeters would best be called",0bbd98e1810042b7,a,350.0,40 centimeters,40.0
a labrador dog,1,size,0.5142658356761134,small,1.0,1.1110392141675278,size-v1_3b-p0040-an_african_elephant-vs-a_labrador_dog,small,1.0,-0.40546510810816444,,,,0.0005493162395742739,0.13508740326249255,1.0000000000000002,,,0.83921645892382,0.025146821574113267,,,,"If the normal body length for a labrador dog is 60 centimeters, then 40 centimeters would best be called",422320e7f5b47575,b,60.0,40 centimeters,40.0
an ant,0,size,0.8393122796832306,huge,3.0,1.5742431722496046,size-v1_3b-p0060-an_ant-vs-a_domestic_cat,large,2.0,4.0943445622221,,,,0.008865446665098907,0.5923982377404787,1.0,,,0.36285035677335054,0.03588595882107183,,,,"If the normal body length for an ant is 1 centimeters, then 60 centimeters would best be called",f81737130432accf,a,1.0,60 centimeters,60.0
a domestic cat,0,size,0.727573180869393,large,2.0,1.3222067751981628,size-v1_3b-p0060-an_ant-vs-a_domestic_cat,small,1.0,0.2657031657330057,,,,0.002234866994223712,0.3338282525864934,1.0000000000000002,,,0.6478456690425048,0.016091211376778228,,,,"If the normal body length for a domestic cat is 46 centimeters, then 60 centimeters would best be called",bfcb189c2ce976c5,b,46.0,60 centimeters,60.0
an adult human,0,size,0.6158688732927166,tiny,0.0,1.162376441550604,size-v1_3b-p0060-an_adult_human-vs-an_ant,small,1.0,-1.041453874828161,,,,0.0013944597173179206,0.18782501037011756,0.9999999999999999,,,0.782543041658415,0.02823748825414938,,,,"If the normal body length for an adult human is 170 centimeters, then 60 centimeters would best be called",09b6dbd140d746dc,a,170.0,60 centimeters,60.0
an ant,0,size,0.8393122796832306,huge,3.0,1.5742431722496046,size-v1_3b-p0060-an_adult_human-vs-an_ant,large,2.0,4.0943445622221,,,,0.008865446665098907,0.5923982377404787,1.0,,,0.36285035677335054,0.03588595882107183,,,,"If the normal body length for an ant is 1 centimeters, then 60 centimeters would best be called",f81737130432accf,b,1.0,60 centimeters,60.0
an ant,0,size,0.8393122796832306,huge,3.0,1.5742431722496046,size-v1_3b-p0060-an_ant-vs-an_african_elephant,large,2.0,4.0943445622221,,,,0.008865446665098907,0.5923982377404787,1.0,,,0.36285035677335054,0.03588595882107183,,,,"If the normal body length for an ant is 1 centimeters, then 60 centimeters would best be called",f81737130432accf,a,1.0,60 centimeters,60.0
an african elephant,0,size,0.7537530125371816,tiny,0.0,1.1791829811362742,size-v1_3b-p0060-an_ant-vs-an_african_elephant,small,1.0,-1.7635885922613588,,,,0.005997940134816279,0.21971390894344056,1.0,,,0.7217613428449444,0.052526808076798825,,,,"If the normal body length for an african elephant is 350 centimeters, then 60 centimeters would best be called",7755957d9a88c2c4,b,350.0,60 centimeters,60.0
a domestic cat,0,size,0.727573180869393,large,2.0,1.3222067751981628,size-v1_3b-p0060-a_domestic_cat-vs-a_house_mouse,small,1.0,0.2657031657330057,,,,0.002234866994223712,0.3338282525864934,1.0000000000000002,,,0.6478456690425048,0.016091211376778228,,,,"If the normal body length for a domestic cat is 46 centimeters, then 60 centimeters would best be called",bfcb189c2ce976c5,a,46.0,60 centimeters,60.0
a house mouse,0,size,0.7788287614874767,huge,3.0,1.5661603616013524,size-v1_3b-p0060-a_domestic_cat-vs-a_house_mouse,large,2.0,1.8971199848858813,,,,0.006076884456894525,0.5684784249952732,1.0,,,0.4109728582401224,0.014471832307709901,,,,"If the normal body length for a house mouse is 9 centimeters, then 60 centimeters would best be called",f42bea05ae2c3714,b,9.0,60 centimeters,60.0
a house mouse,0,size,0.7788287614874767,huge,3.0,1.5661603616013524,size-v1_3b-p0060-a_house_mouse-vs-an_adult_human,large,2.0,1.8971199848858813,,,,0.006076884456894525,0.5684784249952732,1.0,,,0.4109728582401224,0.014471832307709901,,,,"If the normal body length for a house mouse is 9 centimeters, then 60 centimeters would best be called",f42bea05ae2c3714,a,9.0,60 centimeters,60.0
an adult human,0,size,0.6158688732927166,tiny,0.0,1.162376441550604,size-v1_3b-p0060-a_house_mouse-vs-an_adult_human,small,1.0,-1.041453874828161,,,,0.0013944597173179206,0.18782501037011756,0.9999999999999999,,,0.782543041658415,0.02823748825414938,,,,"If the normal body length for an adult human is 170 centimeters, then 60 centimeters would best be called",09b6dbd140d746dc,b,170.0,60 centimeters,60.0
an african elephant,0,size,0.7537530125371816,tiny,0.0,1.1791829811362742,size-v1_3b-p0060-an_african_elephant-vs-a_house_mouse,small,1.0,-1.7635885922613588,,,,0.005997940134816279,0.21971390894344056,1.0,,,0.7217613428449444,0.052526808076798825,,,,"If the normal body length for an african elephant is 350 centimeters, then 60 centimeters would best be called",7755957d9a88c2c4,a,350.0,60 centimeters,60.0
a house mouse,0,size,0.7788287614874767,huge,3.0,1.5661603616013524,size-v1_3b-p0060-an_african_elephant-vs-a_house_mouse,large,2.0,1.8971199848858813,,,,0.006076884456894525,0.5684784249952732,1.0,,,0.4109728582401224,0.014471832307709901,,,,"If the normal body length for a house mouse is 9 centimeters, then 60 centimeters would best be called",f42bea05ae2c3714,b,9.0,60 centimeters,60.0
a domestic cat,0,size,0.727573180869393,large,2.0,1.3222067751981628,size-v1_3b-p0060-a_domestic_cat-vs-an_adult_human,small,1.0,0.2657031657330057,,,,0.002234866994223712,0.3338282525864934,1.0000000000000002,,,0.6478456690425048,0.016091211376778228,,,,"If the normal body length for a domestic cat is 46 centimeters, then 60 centimeters would best be called",bfcb189c2ce976c5,a,46.0,60 centimeters,60.0
an adult human,0,size,0.6158688732927166,tiny,0.0,1.162376441550604,size-v1_3b-p0060-a_domestic_cat-vs-an_adult_human,small,1.0,-1.041453874828161,,,,0.0013944597173179206,0.18782501037011756,0.9999999999999999,,,0.782543041658415,0.02823748825414938,,,,"If the normal body length for an adult human is 170 centimeters, then 60 centimeters would best be called",09b6dbd140d746dc,b,170.0,60 centimeters,60.0
an african elephant,0,size,0.7537530125371816,tiny,0.0,1.1791829811362742,size-v1_3b-p0060-an_african_elephant-vs-a_domestic_cat,small,1.0,-1.7635885922613588,,,,0.005997940134816279,0.21971390894344056,1.0,,,0.7217613428449444,0.052526808076798825,,,,"If the normal body length for an african elephant is 350 centimeters, then 60 centimeters would best be called",7755957d9a88c2c4,a,350.0,60 centimeters,60.0
a domestic cat,0,size,0.727573180869393,large,2.0,1.3222067751981628,size-v1_3b-p0060-an_african_elephant-vs-a_domestic_cat,small,1.0,0.2657031657330057,,,,0.002234866994223712,0.3338282525864934,1.0000000000000002,,,0.6478456690425048,0.016091211376778228,,,,"If the normal body length for a domestic cat is 46 centimeters, then 60 centimeters would best be called",bfcb189c2ce976c5,b,46.0,60 centimeters,60.0
a domestic cat,0,size,0.7517259347768821,large,2.0,1.2660126620771186,size-v1_3b-p0090-a_domestic_cat-vs-an_ant,small,1.0,0.6711682738411701,,,,0.004113611617882777,0.28830724188126394,1.0,,,0.6770573434609424,0.030521803039910853,,,,"If the normal body length for a domestic cat is 46 centimeters, then 90 centimeters would best be called",e9ababbb41866f69,a,46.0,90 centimeters,90.0
an ant,0,size,0.9184305277832683,huge,3.0,1.3022316683387845,size-v1_3b-p0090-a_domestic_cat-vs-an_ant,small,1.0,4.499809670330265,,,,0.0070333667752634004,0.36095660318755224,1.0,,,0.5592183616378896,0.07279166839929473,,,,"If the normal body length for an ant is 1 centimeters, then 90 centimeters would best be called",76bf3a5ddc28063a,b,1.0,90 centimeters,90.0
an ant,0,size,0.9184305277832683,huge,3.0,1.3022316683387845,size-v1_3b-p0090-an_ant-vs-a_labrador_dog,small,1.0,4.499809670330265,,,,0.0070333667752634004,0.36095660318755224,1.0,,,0.5592183616378896,0.07279166839929473,,,,"If the normal body length for an ant is 1 centimeters, then 90 centimeters would best be called",76bf3a5ddc28063a,a,1.0,90 centimeters,90.0
a labrador dog,0,size,0.6207704140899587,large,2.0,1.1967831372057982,size-v1_3b-p0090-an_ant-vs-a_labrador_dog,small,1.0,0.4054651081081644,,,,0.0028845905829099202,0.2096550032204944,1.0000000000000002,,,0.7688193590160798,0.018641047180516,,,,"If the normal body length for a labrador dog is 60 centimeters, then 90 centimeters would best be called",52b26fdfe46f07b1,b,60.0,90 centimeters,90.0
an ant,0,size,0.9184305277832683,huge,3.0,1.3022316683387845,size-v1_3b-p0090-an_ant-vs-an_adult_human,small,1.0,4.499809670330265,,,,0.0070333667752634004,0.36095660318755224,1.0,,,0.5592183616378896,0.07279166839929473,,,,"If the normal body length for an ant is 1 centimeters, then 90 centimeters would best be called",76bf3a5ddc28063a,a,1.0,90 centimeters,90.0
an adult human,1,size,0.7318380019669305,small,1.0,1.286521747187098,size-v1_3b-p0090-an_ant-vs-an_adult_human,small,1.0,-0.6359887667199967,,,,0.0028942508873187854,0.30328598316163136,1.0000000000000002,,,0.6712670282018791,0.022552737749170843,,,,"If the normal body length for an adult human is 170 centimeters, then 90 centimeters would best be called",4cc09f8a4b531233,b,170.0,90 centimeters,90.0
an ant,0,size,0.9184305277832683,huge,3.0,1.3022316683387845,size-v1_3b-p0090-an_ant-vs-an_african_elephant,small,1.0,4.499809670330265,,,,0.0070333667752634004,0.36095660318755224,1.0,,,0.5592183616378896,0.07279166839929473,,,,"If the normal body length for an ant is 1 centimeters, then 90 centimeters would best be called",76bf3a5ddc28063a,a,1.0,90 centimeters,90.0
an african elephant,0,size,0.7667652334893543,tiny,0.0,1.1869857986118004,size-v1_3b-p0090-an_ant-vs-an_african_elephant,small,1.0,-1.3581234841531944,,,,0.009028813010576276,0.220693701754418,1.0000000000000002,,,0.7185119560712357,0.05176552916377015,,,,"If the normal body length for an african elephant is 350 centimeters, then 90 centimeters would best be called",a6d20a33708f6f25,b,350.0,90 centimeters,90.0
a house mouse,0,size,0.892483115103487,huge,3.0,1.478841618885963,size-v1_3b-p0090-a_house_mouse-vs-a_domestic_cat,large,2.0,2.302585092994046,,,,0.014824042182336808,0.4864750716581847,1.0000000000000002,,,0.46141934902258325,0.03728153713689529,,,,"If the normal body length for a house mouse is 9 centimeters, then 90 centimeters would best be called",1cd38177a449262c,a,9.0,90 centimeters,90.0
a domestic cat,0,size,0.7517259347768821,large,2.0,1.2660126620771186,size-v1_3b-p0090-a_house_mouse-vs-a_domestic_cat,small,1.0,0.6711682738411701,,,,0.004113611617882777,0.28830724188126394,1.0,,,0.6770573434609424,0.030521803039910853,,,,"If the normal body length for a domestic cat is 46 centimeters, then 90 centimeters would best be called",e9ababbb41866f69,b,46.0,90 centimeters,90.0
a labrador dog,0,size,0.6207704140899587,large,2.0,1.1967831372057982,size-v1_3b-p0090-a_labrador_dog-vs-a_house_mouse,small,1.0,0.4054651081081644,,,,0.0028845905829099202,0.2096550032204944,1.0000000000000002,,,0.7688193590160798,0.018641047180516,,,,"If the normal body length for a labrador dog is 60 centimeters, then 90 centimeters would best be called",52b26fdfe46f07b1,a,60.0,90 centimeters,90.0
a house mouse,0,size,0.892483115103487,huge,3.0,1.478841618885963,size-v1_3b-p0090-a_labrador_dog-vs-a_house_mouse,large,2.0,2.302585092994046,,,,0.014824042182336808,0.4864750716581847,1.0000000000000002,,,0.46141934902258325,0.03728153713689529,,,,"If the normal body length for a house mouse is 9 centimeters, then 90 centimeters would best be called",1cd38177a449262c,b,9.0,90 centimeters,90.0
a house mouse,0,size,0.892483115103487,huge,3.0,1.478841618885963,size-v1_3b-p0090-a_house_mouse-vs-an_adult_human,large,2.0,2.302585092994046,,,,0.014824042182336808,0.4864750716581847,1.0000000000000002,,,0.46141934902258325,0.03728153713689529,,,,"If the normal body length for a house mouse is 9 centimeters, then 90 centimeters would best be called",1cd38177a449262c,a,9.0,90 centimeters,90.0
an adult human,1,size,0.7318380019669305,small,1.0,1.286521747187098,size-v1_3b-p0090-a_house_mouse-vs-an_adult_human,small,1.0,-0.6359887667199967,,,,0.0028942508873187854,0.30328598316163136,1.0000000000000002,,,0.6712670282018791,0.022552737749170843,,,,"If the normal body length for an adult human is 170 centimeters, then 90 centimeters would best be called",4cc09f8a4b531233,b,170.0,90 centimeters,90.0
an african elephant,0,size,0.7667652334893543,tiny,0.0,1.1869857986118004,size-v1_3b-p0090-an_african_elephant-vs-a_house_mouse,small,1.0,-1.3581234841531944,,,,0.009028813010576276,0.220693701754418,1.0000000000000002,,,0.7185119560712357,0.05176552916377015,,,,"If the normal body length for an african elephant is 350 centimeters, then 90 centimeters would best be called",a6d20a33708f6f25,a,350.0,90 centimeters,90.0
a house mouse,0,size,0.892483115103487,huge,3.0,1.478841618885963,size-v1_3b-p0090-an_african_elephant-vs-a_house_mouse,large,2.0,2.302585092994046,,,,0.014824042182336808,0.4864750716581847,1.0000000000000002,,,0.46141934902258325,0.03728153713689529,,,,"If the normal body length for a house mouse is 9 centimeters, then 90 centimeters would best be called",1cd38177a449262c,b,9.0,90 centimeters,90.0
a domestic cat,0,size,0.7517259347768821,large,2.0,1.2660126620771186,size-v1_3b-p0090-a_domestic_cat-vs-an_adult_human,small,1.0,0.6711682738411701,,,,0.004113611617882777,0.28830724188126394,1.0,,,0.6770573434609424,0.030521803039910853,,,,"If the normal body length for a domestic cat is 46 centimeters, then 90 centimeters would best be called",e9ababbb41866f69,a,46.0,90 centimeters,90.0
an adult human,1,size,0.7318380019669305,small,1.0,1.286521747187098,size-v1_3b-p0090-a_domestic_cat-vs-an_adult_human,small,1.0,-0.6359887667199967,,,,0.0028942508873187854,0.30328598316163136,1.0000000000000002,,,0.6712670282018791,0.022552737749170843,,,,"If the normal body length for an adult human is 170 centimeters, then 90 centimeters would best be called",4cc09f8a4b531233,b,170.0,90 centimeters,90.0
an african elephant,0,size,0.7667652334893543,tiny,0.0,1.1869857986118004,size-v1_3b-p0090-an_african_elephant-vs-a_domestic_cat,small,1.0,-1.3581234841531944,,,,0.009028813010576276,0.220693701754418,1.0000000000000002,,,0.7185119560712357,0.05176552916377015,,,,"If the normal body length for an african elephant is 350 centimeters, then 90 centimeters would best be called",a6d20a33708f6f25,a,350.0,90 centimeters,90.0
a domestic cat,0,size,0.7517259347768821,large,2.0,1.2660126620771186,size-v1_3b-p0090-an_african_elephant-vs-a_domestic_cat,small,1.0,0.6711682738411701,,,,0.004113611617882777,0.28830724188126394,1.0,,,0.6770573434609424,0.030521803039910853,,,,"If the normal body length for a domestic cat is 46 centimeters, then 90 centimeters would best be called",e9ababbb41866f69,b,46.0,90 centimeters,90.0
an adult human,1,size,0.7318380019669305,small,1.0,1.286521747187098,size-v1_3b-p0090-an_adult_human-vs-a_labrador_dog,small,1.0,-0.6359887667199967,,,,0.0028942508873187854,0.30328598316163136,1.0000000000000002,,,0.6712670282018791,0.022552737749170843,,,,"If the normal body length for an adult human is 170 centimeters, then 90 centimeters would best be called",4cc09f8a4b531233,a,170.0,90 centimeters,90.0
a labrador dog,0,size,0.6207704140899587,large,2.0,1.1967831372057982,size-v1_3b-p0090-an_adult_human-vs-a_labrador_dog,small,1.0,0.4054651081081644,,,,0.0028845905829099202,0.2096550032204944,1.0000000000000002,,,0.7688193590160798,0.018641047180516,,,,"If the normal body length for a labrador dog is 60 centimeters, then 90 centimeters would best be called",52b26fdfe46f07b1,b,60.0,90 centimeters,90.0
an african elephant,0,size,0.7667652334893543,tiny,0.0,1.1869857986118004,size-v1_3b-p0090-an_african_elephant-vs-a_labrador_dog,small,1.0,-1.3581234841531944,,,,0.009028813010576276,0.220693701754418,1.0000000000000002,,,0.7185119560712357,0.05176552916377015,,,,"If the normal body length for an african elephant is 350 centimeters, then 90 centimeters would best be called",a6d20a33708f6f25,a,350.0,90 centimeters,90.0
a labrador dog,0,size,0.6207704140899587,large,2.0,1.1967831372057982,size-v1_3b-p0090-an_african_elephant-vs-a_labrador_dog,small,1.0,0.4054651081081644,,,,0.0028845905829099202,0.2096550032204944,1.0000000000000002,,,0.7688193590160798,0.018641047180516,,,,"If the normal body length for a labrador dog is 60 centimeters, then 90 centimeters would best be called",52b26fdfe46f07b1,b,60.0,90 centimeters,90.0
an adult human,1,size,0.7318380019669305,small,1.0,1.286521747187098,size-v1_3b-p0090-an_adult_human-vs-an_african_elephant,small,1.0,-0.6359887667199967,,,,0.0028942508873187854,0.30328598316163136,1.0000000000000002,,,0.6712670282018791,0.022552737749170843,,,,"If the normal body length for an adult human is 170 centimeters, then 90 centimeters would best be called",4cc09f8a4b531233,a,170.0,90 centimeters,90.0
an african elephant,0,size,0.7667652334893543,tiny,0.0,1.1869857986118004,size-v1_3b-p0090-an_adult_human-vs-an_african_elephant,small,1.0,-1.3581234841531944,,,,0.009028813010576276,0.220693701754418,1.0000000000000002,,,0.7185119560712357,0.05176552916377015,,,,"If the normal body length for an african elephant is 350 centimeters, then 90 centimeters would best be called",a6d20a33708f6f25,b,350.0,90 centimeters,90.0
an ant,0,size,0.9291793340875043,huge,3.0,1.1855885054435507,size-v1_3b-p0130-an_ant-vs-an_adult_human,small,1.0,4.867534450455582,,,,0.005795655338903961,0.28102237123297585,0.9999999999999999,,,0.6061567969608868,0.10702517646723346,,,,"If the normal body length for an ant is 1 centimeters, then 130 centimeters would best be called",617b87169bbbd26f,a,1.0,130 centimeters,130.0
an adult human,1,size,0.6696558738690647,small,1.0,1.2126456402985577,size-v1_3b-p0130-an_ant-vs-an_adult_human,small,1.0,-0.2682639865946794,,,,0.001948128457742398,0.2342387215109235,1.0,,,0.7383238119034834,0.025489338127850737,,,,"If the normal body length for an adult human is 170 centimeters, then 130 centimeters would best be called",23d9ebe9a37c60f8,b,170.0,130 centimeters,130.0
an african elephant,0,size,0.868305411020568,tiny,0.0,1.221171469618856,size-v1_3b-p0130-an_african_elephant-vs-an_ant,small,1.0,-0.9903987040278769,,,,0.01279080186676223,0.2640636628965819,0.9999999999999998,,,0.6546717382254053,0.06847379701125048,,,,"If the normal body length for an african elephant is 350 centimeters, then 130 centimeters would best be called",b70e45496546a133,a,350.0,130 centimeters,130.0
an ant,0,size,0.9291793340875043,huge,3.0,1.1855885054435507,size-v1_3b-p0130-an_african_elephant-vs-an_ant,small,1.0,4.867534450455582,,,,0.005795655338903961,0.28102237123297585,0.9999999999999999,,,0.6061567969608868,0.10702517646723346,,,,"If the normal body length for an ant is 1 centimeters, then 130 centimeters would best be called",617b87169bbbd26f,b,1.0,130 centimeters,130.0
a house mouse,0,size,0.8167047120183257,huge,3.0,1.5676281720977774,size-v1_3b-p0130-a_house_mouse-vs-an_adult_human,large,2.0,2.670309873119363,,,,0.012549067901818959,0.5602830442059337,1.0,,,0.4094148799804531,0.017753007911794186,,,,"If the normal body length for a house mouse is 9 centimeters, then 130 centimeters would best be called",971047d4dfca8d67,a,9.0,130 centimeters,130.0
an adult human,1,size,0.6696558738690647,small,1.0,1.2126456402985577,size-v1_3b-p0130-a_house_mouse-vs-an_adult_human,small,1.0,-0.2682639865946794,,,,0.001948128457742398,0.2342387215109235,1.0,,,0.7383238119034834,0.025489338127850737,,,,"If the normal body length for an adult human is 170 centimeters, then 130 centimeters would best be called",23d9ebe9a37c60f8,b,170.0,130 centimeters,130.0
a house mouse,0,size,0.8167047120183257,huge,3.0,1.5676281720977774,size-v1_3b-p0130-a_house_mouse-vs-an_african_elephant,large,2.0,2.670309873119363,,,,0.012549067901818959,0.5602830442059337,1.0,,,0.4094148799804531,0.017753007911794186,,,,"If the normal body length for a house mouse is 9 centimeters, then 130 centimeters would best be called",971047d4dfca8d67,a,9.0,130 centimeters,130.0
an african elephant,0,size,0.868305411020568,tiny,0.0,1.221171469618856,size-v1_3b-p0130-a_house_mouse-vs-an_african_elephant,small,1.0,-0.9903987040278769,,,,0.01279080186676223,0.2640636628965819,0.9999999999999998,,,0.6546717382254053,0.06847379701125048,,,,"If the normal body length for an african elephant is 350 centimeters, then 130 centimeters would best be called",b70e45496546a133,b,350.0,130 centimeters,130.0
an adult human,1,size,0.6696558738690647,small,1.0,1.2126456402985577,size-v1_3b-p0130-an_adult_human-vs-a_domestic_cat,small,1.0,-0.2682639865946794,,,,0.001948128457742398,0.2342387215109235,1.0,,,0.7383238119034834,0.025489338127850737,,,,"If the normal body length for an adult human is 170 centimeters, then 130 centimeters would best be called",23d9ebe9a37c60f8,a,170.0,130 centimeters,130.0
a domestic cat,0,size,0.843125470319397,huge,3.0,1.401710601364592,size-v1_3b-p0130-an_adult_human-vs-a_domestic_cat,small,1.0,1.0388930539664876,,,,0.005735767627006017,0.42441872984291446,1.0,,,0.5356658387977449,0.03417966373233461,,,,"If the normal body length for a domestic cat is 46 centimeters, then 130 centimeters would best be called",aec71a6eb7921220,b,46.0,130 centimeters,130.0
an african elephant,0,size,0.868305411020568,tiny,0.0,1.221171469618856,size-v1_3b-p0130-an_african_elephant-vs-a_domestic_cat,small,1.0,-0.9903987040278769,,,,0.01279080186676223,0.2640636628965819,0.9999999999999998,,,0.6546717382254053,0.06847379701125048,,,,"If the normal body length for an african elephant is 350 centimeters, then 130 centimeters would best be called",b70e45496546a133,a,350.0,130 centimeters,130.0
a domestic cat,0,size,0.843125470319397,huge,3.0,1.401710601364592,size-v1_3b-p0130-an_african_elephant-vs-a_domestic_cat,small,1.0,1.0388930539664876,,,,0.005735767627006017,0.42441872984291446,1.0,,,0.5356658387977449,0.03417966373233461,,,,"If the normal body length for a domestic cat is 46 centimeters, then 130 centimeters would best be called",aec71a6eb7921220,b,46.0,130 centimeters,130.0
a labrador dog,0,size,0.7404387993919456,huge,3.0,1.2619620518741863,size-v1_3b-p0130-a_labrador_dog-vs-an_adult_human,small,1.0,0.7731898882334817,,,,0.005221458175301218,0.27923516653407626,1.0,,,0.6878273442801299,0.027716031010492703,,,,"If the normal body length for a labrador dog is 60 centimeters, then 130 centimeters would best be called",7c3c5968e0d34b74,a,60.0,130 centimeters,130.0
an adult human,1,size,0.6696558738690647,small,1.0,1.2126456402985577,size-v1_3b-p0130-a_labrador_dog-vs-an_adult_human,small,1.0,-0.2682639865946794,,,,0.001948128457742398,0.2342387215109235,1.0,,,0.7383238119034834,0.025489338127850737,,,,"If the normal body length for an adult human is 170 centimeters, then 130 centimeters would best be called",23d9ebe9a37c60f8,b,170.0,130 centimeters,130.0
an african elephant,0,size,0.868305411020568,tiny,0.0,1.221171469618856,size-v1_3b-p0130-an_african_elephant-vs-a_labrador_dog,small,1.0,-0.9903987040278769,,,,0.01279080186676223,0.2640636628965819,0.9999999999999998,,,0.6546717382254053,0.06847379701125048,,,,"If the normal body length for an african elephant is 350 centimeters, then 130 centimeters would best be called",b70e45496546a133,a,350.0,130 centimeters,130.0
a labrador dog,0,size,0.7404387993919456,huge,3.0,1.2619620518741863,size-v1_3b-p0130-an_african_elephant-vs-a_labrador_dog,small,1.0,0.7731898882334817,,,,0.005221458175301218,0.27923516653407626,1.0,,,0.6878273442801299,0.027716031010492703,,,,"If the normal body length for a labrador dog is 60 centimeters, then 130 centimeters would best be called",7c3c5968e0d34b74,b,60.0,130 centimeters,130.0
an adult human,1,size,0.6696558738690647,small,1.0,1.2126456402985577,size-v1_3b-p0130-an_adult_human-vs-an_african_elephant,small,1.0,-0.2682639865946794,,,,0.001948128457742398,0.2342387215109235,1.0,,,0.7383238119034834,0.025489338127850737,,,,"If the normal body length for an adult human is 170 centimeters, then 130 centimeters would best be called",23d9ebe9a37c60f8,a,170.0,130 centimeters,130.0
an african elephant,0,size,0.868305411020568,tiny,0.0,1.221171469618856,size-v1_3b-p0130-an_adult_human-vs-an_african_elephant,small,1.0,-0.9903987040278769,,,,0.01279080186676223,0.2640636628965819,0.9999999999999998,,,0.6546717382254053,0.06847379701125048,,,,"If the normal body length for an african elephant is 350 centimeters, then 130 centimeters would best be called",b70e45496546a133,b,350.0,130 centimeters,130.0
an ant,0,size,0.7452176238179429,huge,3.0,1.7456165793827294,size-v1_3b-p0200-an_ant-vs-an_adult_human,large,2.0,5.298317366548036,,,,0.024581945042097073,0.7130738678474776,1.0,,,0.245723008561483,0.01662117854894239,,,,"If the normal body length for an ant is 1 centimeters, then 200 centimeters would best be called",678238f225337ce1,a,1.0,200 centimeters,200.0
an adult human,1,size,0.7853155316381109,large,2.0,1.5437914030174107,size-v1_3b-p0200-an_ant-vs-an_adult_human,large,2.0,0.16251892949777494,,,,0.006089593460585896,0.5461514546205879,0.9999999999999999,,,0.4332197133944771,0.014539238524348918,,,,"If the normal body length for an adult human is 170 centimeters, then 200 centimeters would best be called",87397fb8df2abe48,b,170.0,200 centimeters,200.0
an african elephant,1,size,0.8633788830083178,small,1.0,1.2506122408026281,size-v1_3b-p0200-an_african_elephant-vs-an_ant,small,1.0,-0.5596157879354228,,,,0.012994790308013359,0.28342942735292737,1.0000000000000002,,,0.6447690151727334,0.05880676716632588,,,,"If the normal body length for an african elephant is 350 centimeters, then 200 centimeters would best be called",91cb4472473c2f3b,a,350.0,200 centimeters,200.0
an ant,0,size,0.7452176238179429,huge,3.0,1.7456165793827294,size-v1_3b-p0200-an_african_elephant-vs-an_ant,large,2.0,5.298317366548036,,,,0.024581945042097073,0.7130738678474776,1.0,,,0.245723008561483,0.01662117854894239,,,,"If the normal body length for an ant is 1 centimeters, then 200 centimeters would best be called",678238f225337ce1,b,1.0,200 centimeters,200.0
a house mouse,0,size,0.714629710039604,huge,3.0,1.7237472472532427,size-v1_3b-p0200-a_house_mouse-vs-an_adult_human,large,2.0,3.101092789211817,,,,0.014543658323566307,0.7077003752768312,0.9999999999999999,,,0.2647155217288812,0.013040444670721265,,,,"If the normal body length for a house mouse is 9 centimeters, then 200 centimeters would best be called",79d52fe3b0c36efc,a,9.0,200 centimeters,200.0
an adult human,1,size,0.7853155316381109,large,2.0,1.5437914030174107,size-v1_3b-p0200-a_house_mouse-vs-an_adult_human,large,2.0,0.16251892949777494,,,,0.006089593460585896,0.5461514546205879,0.9999999999999999,,,0.4332197133944771,0.014539238524348918,,,,"If the normal body length for an adult human is 170 centimeters, then 200 centimeters would best be called",87397fb8df2abe48,b,170.0,200 centimeters,200.0
an african elephant,1,size,0.8633788830083178,small,1.0,1.2506122408026281,size-v1_3b-p0200-an_african_elephant-vs-a_house_mouse,small,1.0,-0.5596157879354228,,,,0.012994790308013359,0.28342942735292737,1.0000000000000002,,,0.6447690151727334,0.05880676716632588,,,,"If the normal body length for an african elephant is 350 centimeters, then 200 centimeters would best be called",91cb4472473c2f3b,a,350.0,200 centimeters,200.0
