comparison_a,comparison_b,control_type,correct,design,dimension,entropy,expected_label,expected_label_index,is_artificial_norm,is_borderline,logscore_mature,logscore_old,logscore_young,logscore_youthful,margin,ordered_label_score,pair_id,pred_label,pred_label_index,predicate_family,prob_mature,prob_old,prob_young,prob_youthful,prompt,scale_type,side,source,standard_type,target,type,unit,value
a domestic dog,a bowhead whale,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.4551065489439177,young,0.0,False,False,-9.701568603515625,-6.214527130126953,-8.609136581420898,-10.733034133911133,-2.3946094512939453,2.7121697544027383,age-v1_3c-p0030-a_domestic_dog-vs-a_bowhead_whale,old,3.0,young_old,0.027007250809237892,0.8828425320756477,0.08052256055779544,0.009627656557318903,"For a bowhead whale, normal is 200 years. Compared to that, 30 years is",relative_open_age,b,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,30 years,gradable_scalar,years,30
a horse,a human,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.5299253905758249,old,3.0,False,False,-12.49949836730957,-8.034778594970703,-9.5545072555542,-14.30550479888916,1.519728660583496,2.4549426278893853,age-v1_3c-p0030-a_horse-vs-a_human,old,3.0,young_old,0.00933955542121849,0.811576314654877,0.17754955684158752,0.0015345730823170963,"For a horse, normal is 28 years. Compared to that, 30 years is",relative_open_age,a,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,30 years,gradable_scalar,years,30
a horse,a human,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.1164336624183509,youthful,1.0,False,False,-9.087087631225586,-4.18562126159668,-8.528393745422363,-11.543813705444336,-7.358192443847656,2.953273024209107,age-v1_3c-p0030-a_horse-vs-a_human,old,3.0,young_old,0.0072822102930570655,0.9793614693718357,0.012732124827621807,0.0006241955074853918,"For a human, normal is 80 years. Compared to that, 30 years is",relative_open_age,b,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,30 years,gradable_scalar,years,30
a galapagos tortoise,a horse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.4777579268166978,youthful,1.0,False,False,-10.277632713317871,-7.063461780548096,-9.339178085327148,-12.336150169372559,-5.272688388824463,2.6876262150141597,age-v1_3c-p0030-a_galapagos_tortoise-vs-a_horse,old,3.0,young_old,0.035006252525865415,0.87104846818528,0.08947697388226601,0.004468305406588395,"For a galapagos tortoise, normal is 150 years. Compared to that, 30 years is",relative_open_age,a,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,30 years,gradable_scalar,years,30
a galapagos tortoise,a horse,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.5299253905758249,old,3.0,False,False,-12.49949836730957,-8.034778594970703,-9.5545072555542,-14.30550479888916,1.519728660583496,2.4549426278893853,age-v1_3c-p0030-a_galapagos_tortoise-vs-a_horse,old,3.0,young_old,0.00933955542121849,0.811576314654877,0.17754955684158752,0.0015345730823170963,"For a horse, normal is 28 years. Compared to that, 30 years is",relative_open_age,b,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,30 years,gradable_scalar,years,30
a horse,a bowhead whale,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.5299253905758249,old,3.0,False,False,-12.49949836730957,-8.034778594970703,-9.5545072555542,-14.30550479888916,1.519728660583496,2.4549426278893853,age-v1_3c-p0030-a_horse-vs-a_bowhead_whale,old,3.0,young_old,0.00933955542121849,0.811576314654877,0.17754955684158752,0.0015345730823170963,"For a horse, normal is 28 years. Compared to that, 30 years is",relative_open_age,a,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,30 years,gradable_scalar,years,30
a horse,a bowhead whale,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.4551065489439177,young,0.0,False,False,-9.701568603515625,-6.214527130126953,-8.609136581420898,-10.733034133911133,-2.3946094512939453,2.7121697544027383,age-v1_3c-p0030-a_horse-vs-a_bowhead_whale,old,3.0,young_old,0.027007250809237892,0.8828425320756477,0.08052256055779544,0.009627656557318903,"For a bowhead whale, normal is 200 years. Compared to that, 30 years is",relative_open_age,b,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,30 years,gradable_scalar,years,30
a human,a bowhead whale,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.1164336624183509,youthful,1.0,False,False,-9.087087631225586,-4.18562126159668,-8.528393745422363,-11.543813705444336,-7.358192443847656,2.953273024209107,age-v1_3c-p0030-a_human-vs-a_bowhead_whale,old,3.0,young_old,0.0072822102930570655,0.9793614693718357,0.012732124827621807,0.0006241955074853918,"For a human, normal is 80 years. Compared to that, 30 years is",relative_open_age,a,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,30 years,gradable_scalar,years,30
a human,a bowhead whale,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.4551065489439177,young,0.0,False,False,-9.701568603515625,-6.214527130126953,-8.609136581420898,-10.733034133911133,-2.3946094512939453,2.7121697544027383,age-v1_3c-p0030-a_human-vs-a_bowhead_whale,old,3.0,young_old,0.027007250809237892,0.8828425320756477,0.08052256055779544,0.009627656557318903,"For a bowhead whale, normal is 200 years. Compared to that, 30 years is",relative_open_age,b,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,30 years,gradable_scalar,years,30
a bowhead whale,a galapagos tortoise,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.4551065489439177,young,0.0,False,False,-9.701568603515625,-6.214527130126953,-8.609136581420898,-10.733034133911133,-2.3946094512939453,2.7121697544027383,age-v1_3c-p0030-a_bowhead_whale-vs-a_galapagos_tortoise,old,3.0,young_old,0.027007250809237892,0.8828425320756477,0.08052256055779544,0.009627656557318903,"For a bowhead whale, normal is 200 years. Compared to that, 30 years is",relative_open_age,a,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,30 years,gradable_scalar,years,30
a bowhead whale,a galapagos tortoise,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.4777579268166978,youthful,1.0,False,False,-10.277632713317871,-7.063461780548096,-9.339178085327148,-12.336150169372559,-5.272688388824463,2.6876262150141597,age-v1_3c-p0030-a_bowhead_whale-vs-a_galapagos_tortoise,old,3.0,young_old,0.035006252525865415,0.87104846818528,0.08947697388226601,0.004468305406588395,"For a galapagos tortoise, normal is 150 years. Compared to that, 30 years is",relative_open_age,b,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,30 years,gradable_scalar,years,30
a domestic mouse,a human,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.3678625763887605,old,3.0,False,False,-10.60657787322998,-5.560538291931152,-7.770654678344727,-11.848361015319824,2.210116386413574,2.696581712483996,age-v1_3c-p0055-a_domestic_mouse-vs-a_human,old,3.0,young_old,0.005755701413419446,0.8944692226254399,0.09811243418030348,0.001662641780837186,"For a domestic mouse, normal is 2 years. Compared to that, 55 years is",relative_open_age,a,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,55 years,gradable_scalar,years,55
a domestic mouse,a human,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.0875398697113441,mature,2.0,False,False,-9.345726013183594,-4.222543239593506,-9.008545875549316,-11.917025566101074,-5.123182773590088,2.9685590556543406,age-v1_3c-p0055-a_domestic_mouse-vs-a_human,old,3.0,young_old,0.005870396799526474,0.9854565171788365,0.008224375502858199,0.00044871051877893366,"For a human, normal is 80 years. Compared to that, 55 years is",relative_open_age,b,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,55 years,gradable_scalar,years,55
a domestic mouse,a galapagos tortoise,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.3678625763887605,old,3.0,False,False,-10.60657787322998,-5.560538291931152,-7.770654678344727,-11.848361015319824,2.210116386413574,2.696581712483996,age-v1_3c-p0055-a_domestic_mouse-vs-a_galapagos_tortoise,old,3.0,young_old,0.005755701413419446,0.8944692226254399,0.09811243418030348,0.001662641780837186,"For a domestic mouse, normal is 2 years. Compared to that, 55 years is",relative_open_age,a,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,55 years,gradable_scalar,years,55
a domestic mouse,a galapagos tortoise,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.3584727194334306,youthful,1.0,False,False,-10.60119342803955,-6.639159679412842,-9.16878604888916,-12.890812873840332,-6.25165319442749,2.7620064897153305,age-v1_3c-p0055-a_domestic_mouse-vs-a_galapagos_tortoise,old,3.0,young_old,0.017284831124940055,0.9085619291782885,0.07240219976618646,0.0017510399305851116,"For a galapagos tortoise, normal is 150 years. Compared to that, 55 years is",relative_open_age,b,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,55 years,gradable_scalar,years,55
a bowhead whale,a domestic mouse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.46805278093943165,youthful,1.0,False,False,-9.418063163757324,-5.752302169799805,-7.930647850036621,-10.563898086547852,-4.811595916748047,2.6673428785302877,age-v1_3c-p0055-a_bowhead_whale-vs-a_domestic_mouse,old,3.0,young_old,0.022306755345914097,0.8718789163403308,0.09872170949628774,0.007092618817467442,"For a bowhead whale, normal is 200 years. Compared to that, 55 years is",relative_open_age,a,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,55 years,gradable_scalar,years,55
a bowhead whale,a domestic mouse,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.3678625763887605,old,3.0,False,False,-10.60657787322998,-5.560538291931152,-7.770654678344727,-11.848361015319824,2.210116386413574,2.696581712483996,age-v1_3c-p0055-a_bowhead_whale-vs-a_domestic_mouse,old,3.0,young_old,0.005755701413419446,0.8944692226254399,0.09811243418030348,0.001662641780837186,"For a domestic mouse, normal is 2 years. Compared to that, 55 years is",relative_open_age,b,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,55 years,gradable_scalar,years,55
a domestic dog,a human,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.46674562517037216,old,3.0,False,False,-10.532551765441895,-6.523063659667969,-8.502994537353516,-12.002411842346191,1.9799308776855469,2.6201951176526994,age-v1_3c-p0055-a_domestic_dog-vs-a_human,old,3.0,young_old,0.0156349374969888,0.8617766230094162,0.11899306586312161,0.003595373630473516,"For a domestic dog, normal is 12 years. Compared to that, 55 years is",relative_open_age,a,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,55 years,gradable_scalar,years,55
a domestic dog,a human,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.0875398697113441,mature,2.0,False,False,-9.345726013183594,-4.222543239593506,-9.008545875549316,-11.917025566101074,-5.123182773590088,2.9685590556543406,age-v1_3c-p0055-a_domestic_dog-vs-a_human,old,3.0,young_old,0.005870396799526474,0.9854565171788365,0.008224375502858199,0.00044871051877893366,"For a human, normal is 80 years. Compared to that, 55 years is",relative_open_age,b,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,55 years,gradable_scalar,years,55
a galapagos tortoise,a domestic dog,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.3584727194334306,youthful,1.0,False,False,-10.60119342803955,-6.639159679412842,-9.16878604888916,-12.890812873840332,-6.25165319442749,2.7620064897153305,age-v1_3c-p0055-a_galapagos_tortoise-vs-a_domestic_dog,old,3.0,young_old,0.017284831124940055,0.9085619291782885,0.07240219976618646,0.0017510399305851116,"For a galapagos tortoise, normal is 150 years. Compared to that, 55 years is",relative_open_age,a,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,55 years,gradable_scalar,years,55
a galapagos tortoise,a domestic dog,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.46674562517037216,old,3.0,False,False,-10.532551765441895,-6.523063659667969,-8.502994537353516,-12.002411842346191,1.9799308776855469,2.6201951176526994,age-v1_3c-p0055-a_galapagos_tortoise-vs-a_domestic_dog,old,3.0,young_old,0.0156349374969888,0.8617766230094162,0.11899306586312161,0.003595373630473516,"For a domestic dog, normal is 12 years. Compared to that, 55 years is",relative_open_age,b,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,55 years,gradable_scalar,years,55
a bowhead whale,a domestic dog,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.46805278093943165,youthful,1.0,False,False,-9.418063163757324,-5.752302169799805,-7.930647850036621,-10.563898086547852,-4.811595916748047,2.6673428785302877,age-v1_3c-p0055-a_bowhead_whale-vs-a_domestic_dog,old,3.0,young_old,0.022306755345914097,0.8718789163403308,0.09872170949628774,0.007092618817467442,"For a bowhead whale, normal is 200 years. Compared to that, 55 years is",relative_open_age,a,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,55 years,gradable_scalar,years,55
a bowhead whale,a domestic dog,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.46674562517037216,old,3.0,False,False,-10.532551765441895,-6.523063659667969,-8.502994537353516,-12.002411842346191,1.9799308776855469,2.6201951176526994,age-v1_3c-p0055-a_bowhead_whale-vs-a_domestic_dog,old,3.0,young_old,0.0156349374969888,0.8617766230094162,0.11899306586312161,0.003595373630473516,"For a domestic dog, normal is 12 years. Compared to that, 55 years is",relative_open_age,b,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,55 years,gradable_scalar,years,55
a human,a horse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.0875398697113441,mature,2.0,False,False,-9.345726013183594,-4.222543239593506,-9.008545875549316,-11.917025566101074,-5.123182773590088,2.9685590556543406,age-v1_3c-p0055-a_human-vs-a_horse,old,3.0,young_old,0.005870396799526474,0.9854565171788365,0.008224375502858199,0.00044871051877893366,"For a human, normal is 80 years. Compared to that, 55 years is",relative_open_age,a,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,55 years,gradable_scalar,years,55
a human,a horse,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.6193307877156834,old,3.0,False,False,-12.92724323272705,-8.532689094543457,-9.646539688110352,-14.474722862243652,1.1138505935668945,2.253701912356109,age-v1_3c-p0055-a_human-vs-a_horse,old,3.0,young_old,0.009189844937801391,0.7444555914214199,0.2443991154245329,0.001955448216245908,"For a horse, normal is 28 years. Compared to that, 55 years is",relative_open_age,b,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,55 years,gradable_scalar,years,55
a galapagos tortoise,a horse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.3584727194334306,youthful,1.0,False,False,-10.60119342803955,-6.639159679412842,-9.16878604888916,-12.890812873840332,-6.25165319442749,2.7620064897153305,age-v1_3c-p0055-a_galapagos_tortoise-vs-a_horse,old,3.0,young_old,0.017284831124940055,0.9085619291782885,0.07240219976618646,0.0017510399305851116,"For a galapagos tortoise, normal is 150 years. Compared to that, 55 years is",relative_open_age,a,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,55 years,gradable_scalar,years,55
a galapagos tortoise,a horse,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.6193307877156834,old,3.0,False,False,-12.92724323272705,-8.532689094543457,-9.646539688110352,-14.474722862243652,1.1138505935668945,2.253701912356109,age-v1_3c-p0055-a_galapagos_tortoise-vs-a_horse,old,3.0,young_old,0.009189844937801391,0.7444555914214199,0.2443991154245329,0.001955448216245908,"For a horse, normal is 28 years. Compared to that, 55 years is",relative_open_age,b,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,55 years,gradable_scalar,years,55
a horse,a bowhead whale,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.6193307877156834,old,3.0,False,False,-12.92724323272705,-8.532689094543457,-9.646539688110352,-14.474722862243652,1.1138505935668945,2.253701912356109,age-v1_3c-p0055-a_horse-vs-a_bowhead_whale,old,3.0,young_old,0.009189844937801391,0.7444555914214199,0.2443991154245329,0.001955448216245908,"For a horse, normal is 28 years. Compared to that, 55 years is",relative_open_age,a,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,55 years,gradable_scalar,years,55
a horse,a bowhead whale,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.46805278093943165,youthful,1.0,False,False,-9.418063163757324,-5.752302169799805,-7.930647850036621,-10.563898086547852,-4.811595916748047,2.6673428785302877,age-v1_3c-p0055-a_horse-vs-a_bowhead_whale,old,3.0,young_old,0.022306755345914097,0.8718789163403308,0.09872170949628774,0.007092618817467442,"For a bowhead whale, normal is 200 years. Compared to that, 55 years is",relative_open_age,b,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,55 years,gradable_scalar,years,55
a galapagos tortoise,a human,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.3584727194334306,youthful,1.0,False,False,-10.60119342803955,-6.639159679412842,-9.16878604888916,-12.890812873840332,-6.25165319442749,2.7620064897153305,age-v1_3c-p0055-a_galapagos_tortoise-vs-a_human,old,3.0,young_old,0.017284831124940055,0.9085619291782885,0.07240219976618646,0.0017510399305851116,"For a galapagos tortoise, normal is 150 years. Compared to that, 55 years is",relative_open_age,a,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,55 years,gradable_scalar,years,55
a galapagos tortoise,a human,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.0875398697113441,mature,2.0,False,False,-9.345726013183594,-4.222543239593506,-9.008545875549316,-11.917025566101074,-5.123182773590088,2.9685590556543406,age-v1_3c-p0055-a_galapagos_tortoise-vs-a_human,old,3.0,young_old,0.005870396799526474,0.9854565171788365,0.008224375502858199,0.00044871051877893366,"For a human, normal is 80 years. Compared to that, 55 years is",relative_open_age,b,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,55 years,gradable_scalar,years,55
a bowhead whale,a human,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.46805278093943165,youthful,1.0,False,False,-9.418063163757324,-5.752302169799805,-7.930647850036621,-10.563898086547852,-4.811595916748047,2.6673428785302877,age-v1_3c-p0055-a_bowhead_whale-vs-a_human,old,3.0,young_old,0.022306755345914097,0.8718789163403308,0.09872170949628774,0.007092618817467442,"For a bowhead whale, normal is 200 years. Compared to that, 55 years is",relative_open_age,a,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,55 years,gradable_scalar,years,55
a bowhead whale,a human,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.0875398697113441,mature,2.0,False,False,-9.345726013183594,-4.222543239593506,-9.008545875549316,-11.917025566101074,-5.123182773590088,2.9685590556543406,age-v1_3c-p0055-a_bowhead_whale-vs-a_human,old,3.0,young_old,0.005870396799526474,0.9854565171788365,0.008224375502858199,0.00044871051877893366,"For a human, normal is 80 years. Compared to that, 55 years is",relative_open_age,b,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,55 years,gradable_scalar,years,55
a galapagos tortoise,a domestic mouse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.22153728704057868,mature,2.0,False,False,-10.727930068969727,-6.431538105010986,-9.801748275756836,-13.209917068481445,-4.29639196395874,2.8865344156850288,age-v1_3c-p0090-a_galapagos_tortoise-vs-a_domestic_mouse,old,3.0,young_old,0.012979800152120552,0.9531633342378923,0.03277205294287631,0.0010848126671108777,"For a galapagos tortoise, normal is 150 years. Compared to that, 90 years is",relative_open_age,a,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,90 years,gradable_scalar,years,90
a galapagos tortoise,a domestic mouse,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.24862021864776604,old,3.0,False,False,-10.462119102478027,-5.077541351318359,-7.918170928955078,-11.834781646728516,2.8406295776367188,2.828895964090594,age-v1_3c-p0090-a_galapagos_tortoise-vs-a_domestic_mouse,old,3.0,young_old,0.004310320868768634,0.9397276507272462,0.0548696582326667,0.0010923701713184343,"For a domestic mouse, normal is 2 years. Compared to that, 90 years is",relative_open_age,b,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,90 years,gradable_scalar,years,90
a galapagos tortoise,a domestic dog,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.22153728704057868,mature,2.0,False,False,-10.727930068969727,-6.431538105010986,-9.801748275756836,-13.209917068481445,-4.29639196395874,2.8865344156850288,age-v1_3c-p0090-a_galapagos_tortoise-vs-a_domestic_dog,old,3.0,young_old,0.012979800152120552,0.9531633342378923,0.03277205294287631,0.0010848126671108777,"For a galapagos tortoise, normal is 150 years. Compared to that, 90 years is",relative_open_age,a,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,90 years,gradable_scalar,years,90
a galapagos tortoise,a domestic dog,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.29965858653408134,old,3.0,False,False,-11.0092191696167,-5.752177715301514,-8.34189510345459,-11.633504867553711,2.589717388153076,2.782172467254097,age-v1_3c-p0090-a_galapagos_tortoise-vs-a_domestic_dog,old,3.0,young_old,0.004811164397270937,0.9233243558605589,0.06928740886429234,0.0025770708778778593,"For a domestic dog, normal is 12 years. Compared to that, 90 years is",relative_open_age,b,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,90 years,gradable_scalar,years,90
a horse,a galapagos tortoise,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.4377678873635079,old,3.0,False,False,-12.713577270507812,-7.946801662445068,-9.843384742736816,-14.383088111877441,1.896583080291748,2.6018291271939016,age-v1_3c-p0090-a_horse-vs-a_galapagos_tortoise,old,3.0,young_old,0.007333077715773867,0.8619272886618848,0.12935852784564192,0.0013811057766995333,"For a horse, normal is 28 years. Compared to that, 90 years is",relative_open_age,a,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,90 years,gradable_scalar,years,90
a horse,a galapagos tortoise,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.22153728704057868,mature,2.0,False,False,-10.727930068969727,-6.431538105010986,-9.801748275756836,-13.209917068481445,-4.29639196395874,2.8865344156850288,age-v1_3c-p0090-a_horse-vs-a_galapagos_tortoise,old,3.0,young_old,0.012979800152120552,0.9531633342378923,0.03277205294287631,0.0010848126671108777,"For a galapagos tortoise, normal is 150 years. Compared to that, 90 years is",relative_open_age,b,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,90 years,gradable_scalar,years,90
a human,a galapagos tortoise,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.08170919107165811,old,3.0,False,False,-8.768680572509766,-4.003598213195801,-9.328889846801758,-12.080609321594238,4.765082359313965,2.9765767156797773,age-v1_3c-p0090-a_human-vs-a_galapagos_tortoise,old,3.0,young_old,0.008407012648305769,0.9864854299961047,0.004801156960737763,0.00030640039485186634,"For a human, normal is 80 years. Compared to that, 90 years is",relative_open_age,a,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,90 years,gradable_scalar,years,90
a human,a galapagos tortoise,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.22153728704057868,mature,2.0,False,False,-10.727930068969727,-6.431538105010986,-9.801748275756836,-13.209917068481445,-4.29639196395874,2.8865344156850288,age-v1_3c-p0090-a_human-vs-a_galapagos_tortoise,old,3.0,young_old,0.012979800152120552,0.9531633342378923,0.03277205294287631,0.0010848126671108777,"For a galapagos tortoise, normal is 150 years. Compared to that, 90 years is",relative_open_age,b,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,90 years,gradable_scalar,years,90
a bowhead whale,a domestic mouse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.1975392035906567,mature,2.0,False,False,-10.38372802734375,-5.820436000823975,-9.47258472442627,-11.343971252441406,-4.563292026519775,2.9075150838129664,age-v1_3c-p0130-a_bowhead_whale-vs-a_domestic_mouse,old,3.0,young_old,0.010023191063260961,0.9612106088238007,0.024929324897896312,0.003836875215042074,"For a bowhead whale, normal is 200 years. Compared to that, 130 years is",relative_open_age,a,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,130 years,gradable_scalar,years,130
a bowhead whale,a domestic mouse,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.08360817006889994,old,3.0,False,False,-11.714673042297363,-5.275405406951904,-9.606081008911133,-13.390711784362793,4.3306756019592285,2.958946667907186,age-v1_3c-p0130-a_bowhead_whale-vs-a_domestic_mouse,old,3.0,young_old,0.0015738812282692478,0.9851681368953642,0.012963487111811441,0.0002944947645551933,"For a domestic mouse, normal is 2 years. Compared to that, 130 years is",relative_open_age,b,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,130 years,gradable_scalar,years,130
a domestic dog,a bowhead whale,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.13063435143798133,old,3.0,False,False,-11.007431983947754,-5.677998065948486,-9.585471153259277,-13.262603759765625,3.907473087310791,2.9355043120578235,age-v1_3c-p0130-a_domestic_dog-vs-a_bowhead_whale,old,3.0,young_old,0.004726540280501735,0.9751852092026891,0.019592646628056355,0.0004956038887528961,"For a domestic dog, normal is 12 years. Compared to that, 130 years is",relative_open_age,a,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,130 years,gradable_scalar,years,130
a domestic dog,a bowhead whale,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.1975392035906567,mature,2.0,False,False,-10.38372802734375,-5.820436000823975,-9.47258472442627,-11.343971252441406,-4.563292026519775,2.9075150838129664,age-v1_3c-p0130-a_domestic_dog-vs-a_bowhead_whale,old,3.0,young_old,0.010023191063260961,0.9612106088238007,0.024929324897896312,0.003836875215042074,"For a bowhead whale, normal is 200 years. Compared to that, 130 years is",relative_open_age,b,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,130 years,gradable_scalar,years,130
a bowhead whale,a horse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.1975392035906567,mature,2.0,False,False,-10.38372802734375,-5.820436000823975,-9.47258472442627,-11.343971252441406,-4.563292026519775,2.9075150838129664,age-v1_3c-p0130-a_bowhead_whale-vs-a_horse,old,3.0,young_old,0.010023191063260961,0.9612106088238007,0.024929324897896312,0.003836875215042074,"For a bowhead whale, normal is 200 years. Compared to that, 130 years is",relative_open_age,a,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,130 years,gradable_scalar,years,130
a bowhead whale,a horse,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.45631644815561256,old,3.0,False,False,-12.332030296325684,-7.717253684997559,-9.549659729003906,-14.167520523071289,1.8324060440063477,2.579049495571356,age-v1_3c-p0130-a_bowhead_whale-vs-a_horse,old,3.0,young_old,0.008454365730992805,0.8535973315182744,0.136599533196186,0.0013487695545466773,"For a horse, normal is 28 years. Compared to that, 130 years is",relative_open_age,b,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,130 years,gradable_scalar,years,130
